crash_date,crash_time,borough,zip_code,latitude,longitude,on_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,vehicle_type_code_1,vehicle_type_code_2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
2020-11-24,17:25:00,Brooklyn,11236,40.639637,-73.91533000000001,Farragut Road,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-17,23:50:00,Queens,11421,40.689236,-73.84503000000001,Atlantic Avenue,98 Street,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-24,18:30:00,Brooklyn,11236,40.630577,-73.88591,Belt Parkway,Unknown,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-20,14:17:00,Queens,11363,40.76229,-73.75711,Cross Island Parkway,Northern Boulevard,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-11-12,20:03:00,Brooklyn,11235,40.584522,-73.949,Belt Parkway,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-12-01,17:30:00,Staten Island,10302,40.633790000000005,-74.14278399999999,Trantor Place,Innis Street,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-19,13:15:00,Manhattan,10024,40.783896999999996,-73.97407,West 82 Street,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Van,Other,Unspecified,Unspecified,Unspecified
2020-10-13,17:45:00,Queens,11413,40.665794,-73.7464,Belt Parkway,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Unspecified,Unspecified
2020-10-15,03:44:00,Brooklyn,11233,40.675663,-73.9277,Rochester Avenue,Dean Street,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,Unspecified,Taxi,E-Bike,Unspecified,Unspecified,Unspecified
2020-10-18,15:40:00,Queens,11103,40.760788,-73.91088,30 Road,46 Street,1,0,0,0,0,0,1,0,Failure To Yield Right-Of-Way,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Pick-Up Truck,Unspecified,Unspecified,Unspecified
2020-10-14,20:39:00,Queens,11435,40.716843,-73.8167,Main Street,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Pick-Up Truck,Unspecified,Unspecified,Unspecified
2020-11-13,17:55:00,Brooklyn,11239,40.651863,-73.86536,Belt Parkway,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-04,14:00:00,Brooklyn,11206,40.700829999999996,-73.93314000000001,Noll Street,Evergreen Avenue,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Bike,Unspecified,Unspecified,Unspecified
2020-10-25,11:00:00,Queens,11414,40.662178000000004,-73.85025,Belt Parkway,Unknown,0,0,0,0,0,0,0,0,Reaction To Uninvolved Vehicle,Following Too Closely,Other Vehicular,Following Too Closely,Following Too Closely,Sedan,Pick-Up Truck,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle
2020-10-15,11:12:00,Manhattan,10026,40.802997999999995,-73.9541,West 115 Street,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Van,Unspecified,Unspecified,Unspecified
2020-11-09,15:56:00,Brooklyn,11206,40.702312,-73.93535,Flushing Avenue,Unknown,3,0,0,0,0,0,3,0,Passing Or Lane Usage Improper,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-11-24,11:11:00,Bronx,10465,40.836502,-73.825165,Bruckner Expressway,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified
2020-10-23,15:00:00,Queens,11369,40.768845,-73.86842,102-10 Ditmars Boulevard,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-11-07,09:08:00,Bronx,10452,40.838383,-73.91901999999999,Jerome Avenue,East Clarke Place,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way,Unspecified,Unspecified,Unspecified,Unspecified,Taxi,Sedan,Unspecified,Unspecified,Unspecified
2020-11-21,01:53:00,Bronx,10458,40.85908,-73.898186,East 184 Street,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-02,16:33:00,Queens,11434,40.66786,-73.76656,Farmers Boulevard,144 Road,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified
2020-10-16,13:15:00,Manhattan,10027,40.80777,-73.94549,West 125 Street,Unknown,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Taxi,Unspecified,Unspecified,Unspecified
2020-10-31,21:55:00,Queens,11370,40.759964000000004,-73.890915,30-35 77 Street,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-13,11:40:00,Manhattan,10002,40.72293,-73.98865,East Houston Street,Allen Street,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Bus,Unspecified,Unspecified
2020-10-28,05:30:00,Queens,11354,40.758359999999996,-73.83154,40 Road,Prince Street,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-18,16:53:00,Bronx,10465,40.816994,-73.82229,Huntington Avenue,Miles Avenue,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-01,20:00:00,Queens,11354,40.76465,-73.823494,Parsons Boulevard,Unknown,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified
2020-10-15,18:39:00,Bronx,10461,40.855984,-73.85562,Williamsbridge Road,Unknown,0,0,0,0,0,0,0,0,Other Vehicular,Unsafe Lane Changing,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-12,13:50:00,Queens,11362,40.75548,-73.74173,Long Island Expressway,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified
2020-11-11,00:00:00,Brooklyn,11231,40.674423,-74.00033,Brooklyn Queens Expressway,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-27,15:05:00,Brooklyn,11211,40.718779999999995,-73.94509000000001,Richardson Street,Graham Avenue,0,0,0,0,0,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-25,17:42:00,Bronx,10466,40.89696,-73.854355,East 237 Street,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-11-29,13:00:00,Queens,11365,40.742104,-73.80542,163 Street,Booth Memorial Avenue,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-12-01,11:34:00,Brooklyn,11234,40.61639,-73.91241,East 64 Street,Avenue U,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified
2020-10-17,17:50:00,Queens,11419,40.683903,-73.82496,107 Avenue,117 Street,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-18,09:56:00,Brooklyn,11214,40.59727,-73.99868000000001,Cropsey Avenue,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-22,21:19:00,Brooklyn,11212,40.65818,-73.92465,East 91 Street,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified
2020-11-09,18:15:00,Bronx,10452,40.835396,-73.92031,Gerard Avenue,East 167 Street,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,Unspecified,Unspecified,Unspecified,Tractor Truck Diesel,Pick-Up Truck,Unspecified,Unspecified,Unspecified
2020-10-28,16:55:00,Queens,11358,40.770382,-73.792244,Utopia Parkway,Unknown,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-10,00:19:00,Brooklyn,11236,40.64,-73.90194,East 93 Street,Avenue J,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Other
2020-10-24,07:26:00,Manhattan,10027,40.807590000000005,-73.95495600000001,West 120 Street,Unknown,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper,Passing Too Closely,Unspecified,Unspecified,Unspecified,Sedan,Box Truck,Unspecified,Unspecified,Unspecified
2020-11-11,15:47:00,Queens,11378,40.716793,-73.92155,Grand Avenue,47 Street,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Box Truck,Unspecified,Unspecified,Unspecified
2020-10-29,14:30:00,Bronx,10457,40.84353,-73.89401,Cross Bronx Expy,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-24,19:30:00,Bronx,10467,40.871353000000006,-73.8624,Burke Avenue,Matthews Avenue,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-11-12,14:18:00,Manhattan,10009,40.728103999999995,-73.979004,Avenue B,East 12 Street,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-21,13:46:00,Staten Island,10306,40.575787,-74.10443000000001,Hylan Boulevard,Unknown,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-17,20:00:00,Brooklyn,11208,40.681675,-73.87913499999999,Fulton Street,Norwood Avenue,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Sedan,Unspecified,Unspecified
2020-10-13,08:40:00,Unknown,-1,40.72766,-73.92938000000001,Brooklyn Queens Expressway,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Box Truck,Unspecified,Unspecified,Unspecified
2020-10-11,17:40:00,Manhattan,10024,40.789673,-73.96986,West 91 Street,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-26,01:41:00,Bronx,10453,40.84519,-73.9112,Cross Bronx Expy,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-07,13:30:00,Brooklyn,11221,40.687934999999996,-73.9154,Bushwick Avenue,Hancock Street,0,0,0,0,0,0,0,0,Reaction To Uninvolved Vehicle,Aggressive Driving/Road Rage,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-25,21:49:00,Queens,11413,40.674763,-73.761154,137 Avenue,Thurston Street,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Other,Unspecified,Unspecified,Unspecified
2020-11-10,20:00:00,Brooklyn,11229,40.610107,-73.96123,Avenue P,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-22,17:25:00,Bronx,10460,40.84708,-73.8867,East 180 Street,Prospect Avenue,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,Unspecified,Unspecified,Unspecified
2020-10-14,07:10:00,Brooklyn,11220,40.640842,-74.01843000000001,4 Avenue,60 Street,4,0,0,0,0,0,4,0,Failure To Yield Right-Of-Way,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-11-28,10:30:00,Queens,11434,40.667076,-73.78265999999999,Belt Parkway,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-11-24,13:42:00,Manhattan,10034,40.87229,-73.91269,Broadway,West 220 Street,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,Unspecified,Unspecified,Box Truck,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-30,10:45:00,Queens,11378,40.733913,-73.901085,Maurice Avenue,Tyler Avenue,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified
2020-10-25,14:00:00,Bronx,10451,40.812622,-73.92934,East 138 Street,Park Avenue,1,0,0,0,0,0,1,0,Driver Inexperience,Driver Inexperience,Unspecified,Unspecified,Unspecified,E-Scooter,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-15,18:00:00,Queens,11367,40.722522999999995,-73.82754,Van Wyck Expwy,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Sedan,Pick-Up Truck,Unspecified,Unspecified,Unspecified
2020-11-11,17:30:00,Brooklyn,11225,40.656914,-73.95315,Rogers Avenue,Unknown,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-02,19:42:00,Bronx,10453,40.855385,-73.9181,Major Deegan Expressway,Unknown,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified
2020-10-25,12:00:00,Bronx,10460,40.84442,-73.88679,East 178 Street,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-06,09:01:00,Manhattan,10128,40.78587,-73.95305,East 95 Street,Park Avenue,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-15,12:13:00,Bronx,10472,40.833942,-73.876205,East 174 Street,Unknown,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Other,Bus,Unspecified,Unspecified,Unspecified
2020-11-06,15:40:00,Queens,11422,40.678416999999996,-73.729225,130 Avenue,Brookville Boulevard,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-05,17:15:00,Bronx,10455,40.82073,-73.91566999999999,Melrose Avenue,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified
2020-10-30,20:39:00,Staten Island,10308,40.5377,-74.15002,Hylan Boulevard,Unknown,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-24,07:17:00,Brooklyn,11221,40.691821999999995,-73.92223,Bushwick Avenue,Grove Street,1,0,0,0,1,0,0,0,Passing Too Closely,Passing Too Closely,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,Unspecified,Unspecified,Unspecified
2020-11-20,11:20:00,Brooklyn,11221,40.693874,-73.91776999999999,Gates Avenue,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified
2020-10-18,01:10:00,Manhattan,10018,40.750786,-73.984215,West 37 Street,Unknown,3,0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-12,14:42:00,Manhattan,10038,40.710777,-74.0077,Ann Street,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-16,19:46:00,Brooklyn,11212,40.664776,-73.9212,Union Street,Unknown,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified
2020-11-21,17:00:00,Bronx,10460,40.839797999999995,-73.873604,East Tremont Avenue,Morris Park Avenue,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-08,16:50:00,Brooklyn,11231,40.685036,-73.99987,Cheever Place,De Graw Street,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,Other,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-21,14:00:00,Brooklyn,11226,40.641467999999996,-73.95938000000001,Dorchester Road,Ocean Avenue,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified
2020-11-08,01:20:00,Brooklyn,11214,40.610240000000005,-73.9924,20 Avenue,Unknown,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,E-Bike,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-19,11:10:00,Manhattan,10025,40.80174,-73.96477,West 108 Street,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-30,02:40:00,Brooklyn,11206,40.70839,-73.939964,Bushwick Avenue,Meserole Street,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-10-28,21:39:00,Queens,11362,40.756423999999996,-73.7403,Long Island Expressway,Unknown,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-20,17:39:00,Manhattan,10034,40.864113,-73.92126,Post Avenue,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-11-09,16:30:00,Bronx,10452,40.83829,-73.93001600000001,Major Deegan Expressway,Unknown,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-28,15:20:00,Queens,11360,40.789383,-73.782326,Cross Island Parkway,Unknown,2,0,0,0,0,0,2,0,Pavement Slippery,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-30,12:30:00,Brooklyn,11213,40.67221,-73.92801999999999,Rochester Avenue,Park Place,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,Unspecified,Unspecified,Pick-Up Truck,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-14,21:00:00,Bronx,10457,40.845177,-73.893654,Arthur Avenue,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
