,accidents,geometry,latitude,longitude,total_injured,total_killed
20410,1.0,POINT (-73.94235 40.702187),40.702187,-73.94235,2.0,0.0
20414,1.0,POINT (-73.87748000000001 40.7022),40.7022,-73.87748,0.0,0.0
20416,1.0,POINT (-73.98470999999998 40.702213),40.702213,-73.98470999999998,0.0,0.0
20417,1.0,POINT (-73.812904 40.702213),40.702213,-73.812904,0.0,0.0
20420,1.0,POINT (-73.78027 40.702225),40.702225,-73.78027,0.0,0.0
20421,1.0,POINT (-74.01586999999998 40.702232),40.702232,-74.01586999999998,0.0,0.0
20424,1.0,POINT (-73.90428 40.70225),40.70225,-73.90428,0.0,0.0
20425,1.0,POINT (-73.93712600000001 40.702255),40.702255,-73.937126,2.0,0.0
20427,1.0,POINT (-73.95905 40.70226),40.70226,-73.95905,0.0,0.0
20428,3.0,POINT (-73.93249 40.70226),40.70226,-73.93249,0.0,0.0
20429,1.0,POINT (-73.840034 40.70226),40.70226,-73.840034,0.0,0.0
20430,1.0,POINT (-73.819405 40.702263),40.702263,-73.819405,0.0,0.0
20431,1.0,POINT (-73.90351 40.70227),40.70227,-73.90351,0.0,0.0
20440,1.0,POINT (-73.90939 40.702305),40.702305,-73.90939,2.0,0.0
20446,1.0,POINT (-73.91606 40.702343),40.702343,-73.91606,2.0,0.0
20447,1.0,POINT (-73.75574 40.702343),40.702343,-73.75574,0.0,0.0
20451,2.0,POINT (-73.81847399999999 40.702362),40.702362,-73.818474,0.0,0.0
20453,1.0,POINT (-73.88498 40.702374),40.702374,-73.88498,0.0,0.0
20456,1.0,POINT (-73.8753 40.702393),40.702393,-73.8753,0.0,0.0
20457,1.0,POINT (-73.808205 40.702396),40.702396,-73.808205,0.0,0.0
20458,4.0,POINT (-73.9605 40.7024),40.7024,-73.9605,4.0,0.0
20461,1.0,POINT (-73.81726999999999 40.702415),40.702415,-73.81727,0.0,0.0
20463,1.0,POINT (-73.89848000000001 40.70242),40.70242,-73.89848,0.0,0.0
20464,1.0,POINT (-73.81246999999998 40.702423),40.702423,-73.81246999999998,2.0,0.0
20465,1.0,POINT (-73.91167 40.70243),40.70243,-73.91167,0.0,0.0
20467,1.0,POINT (-73.91163 40.70244),40.70244,-73.91163,0.0,0.0
20472,5.0,POINT (-73.85940600000001 40.702454),40.702454,-73.859406,6.0,0.0
20475,1.0,POINT (-73.81286 40.702477),40.702477,-73.81286,0.0,0.0
20476,1.0,POINT (-73.806915 40.702477),40.702477,-73.806915,0.0,0.0
20477,6.0,POINT (-73.85981 40.70248400000001),40.70248400000001,-73.85981,6.0,0.0
20480,1.0,POINT (-73.83100999999998 40.702488),40.702488,-73.83100999999998,0.0,0.0
20482,1.0,POINT (-73.74800999999999 40.702496),40.702496,-73.74801,0.0,0.0
20486,1.0,POINT (-73.90076999999999 40.702503),40.702503,-73.90077,2.0,0.0
20488,1.0,POINT (-73.94414999999999 40.70251),40.70251,-73.94415,0.0,0.0
20490,1.0,POINT (-73.91746999999999 40.70251500000001),40.70251500000001,-73.91747,0.0,0.0
20494,1.0,POINT (-73.88693000000001 40.702522),40.702522,-73.88693,0.0,0.0
20496,5.0,POINT (-73.81415 40.702526),40.702526,-73.81415,8.0,0.0
20500,1.0,POINT (-73.76531 40.702538),40.702538,-73.76531,0.0,0.0
20501,1.0,POINT (-73.99041 40.70254),40.70254,-73.99041,0.0,0.0
20502,1.0,POINT (-73.90169499999998 40.702545),40.702545,-73.90169499999998,0.0,0.0
20504,1.0,POINT (-73.85486999999998 40.702557),40.702557,-73.85486999999998,0.0,0.0
20511,1.0,POINT (-73.90438 40.702576),40.702576,-73.90438,0.0,0.0
20512,1.0,POINT (-73.73788 40.702576),40.702576,-73.73788,0.0,0.0
20513,1.0,POINT (-74.01405 40.702587),40.702587,-74.01405,0.0,0.0
20515,1.0,POINT (-73.93725999999999 40.702595),40.702595,-73.93726,0.0,0.0
20518,1.0,POINT (-73.95644 40.7026),40.7026,-73.95644,0.0,0.0
20520,21.0,POINT (-73.96058000000002 40.702614),40.702614,-73.96058000000002,14.0,0.0
20522,2.0,POINT (-73.88316999999998 40.70263),40.70263,-73.88316999999998,0.0,0.0
20524,1.0,POINT (-73.83109 40.702644),40.702644,-73.83109,0.0,0.0
20525,4.0,POINT (-74.01288599999999 40.702663),40.702663,-74.012886,6.0,0.0
20526,1.0,POINT (-73.86553000000001 40.702663),40.702663,-73.86553,0.0,0.0
20527,1.0,POINT (-73.75023 40.702663),40.702663,-73.75023,0.0,0.0
20528,2.0,POINT (-73.86516 40.702667),40.702667,-73.86516,0.0,0.0
20532,1.0,POINT (-73.95756 40.70269),40.70269,-73.95756,0.0,0.0
20533,1.0,POINT (-73.90664 40.702698),40.702698,-73.90664,0.0,0.0
20535,2.0,POINT (-73.94681 40.7027),40.7027,-73.94681,0.0,0.0
20536,1.0,POINT (-73.92669000000002 40.7027),40.7027,-73.92669000000002,2.0,0.0
20539,1.0,POINT (-73.88701999999998 40.70272),40.70272,-73.88701999999998,0.0,0.0
20542,1.0,POINT (-73.85670500000001 40.70274000000001),40.70274000000001,-73.856705,0.0,0.0
20545,1.0,POINT (-73.901825 40.70275),40.70275,-73.901825,0.0,0.0
20546,1.0,POINT (-73.90114 40.70275),40.70275,-73.90114,0.0,0.0
20547,1.0,POINT (-74.01235 40.702755),40.702755,-74.01235,0.0,0.0
20548,1.0,POINT (-73.8823 40.702755),40.702755,-73.8823,0.0,0.0
20551,2.0,POINT (-73.86323 40.70276),40.70276,-73.86323,4.0,0.0
20552,1.0,POINT (-73.98669 40.702763),40.702763,-73.98669,0.0,0.0
20554,1.0,POINT (-73.91843 40.702766),40.702766,-73.91843,0.0,0.0
20556,1.0,POINT (-73.912476 40.702774),40.702774,-73.912476,0.0,0.0
20558,1.0,POINT (-73.870605 40.70278),40.70278,-73.870605,2.0,0.0
20562,1.0,POINT (-73.9567 40.702805),40.702805,-73.9567,2.0,0.0
20566,1.0,POINT (-73.90645000000001 40.702854),40.702854,-73.90645,0.0,0.0
20567,2.0,POINT (-73.863625 40.702858),40.702858,-73.863625,2.0,0.0
20568,1.0,POINT (-73.8814 40.702877),40.702877,-73.8814,0.0,0.0
20569,1.0,POINT (-73.90642 40.70288),40.70288,-73.90642,0.0,0.0
20572,1.0,POINT (-73.91237 40.7029),40.7029,-73.91237,0.0,0.0
20576,1.0,POINT (-73.936165 40.702927),40.702927,-73.936165,0.0,0.0
20579,1.0,POINT (-73.811615 40.702934),40.702934,-73.811615,2.0,0.0
20581,1.0,POINT (-73.95568 40.70294000000001),40.70294000000001,-73.95568,0.0,0.0
20584,1.0,POINT (-73.82420999999999 40.70295),40.70295,-73.82421,0.0,0.0
20587,1.0,POINT (-73.90239 40.702957),40.702957,-73.90239,0.0,0.0
20588,2.0,POINT (-73.74623000000003 40.702957),40.702957,-73.74623000000003,0.0,0.0
20590,1.0,POINT (-73.90123 40.702965),40.702965,-73.90123,2.0,0.0
20592,1.0,POINT (-73.905495 40.70297),40.70297,-73.905495,0.0,0.0
20594,1.0,POINT (-73.90120999999998 40.702972),40.702972,-73.90120999999998,0.0,0.0
20599,1.0,POINT (-73.81922 40.702984),40.702984,-73.81922,2.0,0.0
20600,1.0,POINT (-73.99471 40.70299),40.70299,-73.99471,2.0,0.0
20603,2.0,POINT (-73.94425 40.703),40.703,-73.94425,0.0,0.0
20604,1.0,POINT (-73.75477600000001 40.703007),40.703007,-73.754776,0.0,0.0
20605,1.0,POINT (-73.858025 40.703014),40.703014,-73.858025,0.0,0.0
20608,1.0,POINT (-73.78982499999999 40.703026),40.703026,-73.789825,0.0,0.0
20613,1.0,POINT (-73.74726 40.70305),40.70305,-73.74726,2.0,0.0
20617,2.0,POINT (-73.85766 40.703083),40.703083,-73.85766,2.0,0.0
20618,1.0,POINT (-73.93529000000002 40.703094),40.703094,-73.93529000000002,0.0,0.0
20620,1.0,POINT (-73.905 40.703106),40.703106,-73.905,0.0,0.0
20622,1.0,POINT (-73.891075 40.70311),40.70311,-73.891075,0.0,0.0
20627,1.0,POINT (-73.86641 40.70313),40.70313,-73.86641,0.0,0.0
20628,24.0,POINT (-73.816795 40.70313),40.70313,-73.816795,14.0,0.0
20633,13.0,POINT (-73.81662 40.703163),40.703163,-73.81662,8.0,0.0
20635,1.0,POINT (-73.87775000000001 40.70317),40.70317,-73.87775,0.0,0.0
20640,1.0,POINT (-73.86551 40.7032),40.7032,-73.86551,0.0,0.0
20642,1.0,POINT (-73.75310999999998 40.7032),40.7032,-73.75310999999998,0.0,0.0
20643,1.0,POINT (-73.8608 40.703205),40.703205,-73.8608,0.0,0.0
20646,1.0,POINT (-73.94426999999997 40.703217),40.703217,-73.94426999999997,0.0,0.0
20649,1.0,POINT (-73.73394 40.703217),40.703217,-73.73394,2.0,0.0
20650,1.0,POINT (-73.727165 40.703228),40.703228,-73.727165,2.0,0.0
20652,1.0,POINT (-73.95719 40.70324),40.70324,-73.95719,0.0,0.0
20655,1.0,POINT (-73.907265 40.70324),40.70324,-73.907265,2.0,0.0
20659,1.0,POINT (-74.01156999999998 40.703255),40.703255,-74.01156999999998,0.0,0.0
20661,1.0,POINT (-73.991585 40.703266),40.703266,-73.991585,0.0,0.0
20662,1.0,POINT (-74.008064 40.70327),40.70327,-74.008064,0.0,0.0
20666,1.0,POINT (-73.88249999999999 40.703304),40.703304,-73.8825,0.0,0.0
20668,1.0,POINT (-73.751175 40.703304),40.703304,-73.751175,0.0,0.0
20670,1.0,POINT (-73.993095 40.703327),40.703327,-73.993095,0.0,0.0
20671,1.0,POINT (-73.87685 40.70334),40.70334,-73.87685,0.0,0.0
20675,1.0,POINT (-73.79203000000003 40.703346),40.703346,-73.79203000000003,0.0,0.0
20677,1.0,POINT (-73.90475500000002 40.70335),40.70335,-73.90475500000002,0.0,0.0
20678,1.0,POINT (-73.95656 40.70336),40.70336,-73.95656,0.0,0.0
20681,1.0,POINT (-73.96405 40.703377),40.703377,-73.96405,0.0,0.0
20684,1.0,POINT (-73.80005 40.70339600000001),40.70339600000001,-73.80005,2.0,0.0
20687,1.0,POINT (-73.883484 40.703407),40.703407,-73.883484,0.0,0.0
20690,1.0,POINT (-73.8862 40.703415),40.703415,-73.8862,0.0,0.0
20693,1.0,POINT (-73.838326 40.703426),40.703426,-73.838326,2.0,0.0
20697,1.0,POINT (-73.81025 40.703438),40.703438,-73.81025,0.0,0.0
20698,1.0,POINT (-73.76666999999998 40.703438),40.703438,-73.76666999999998,0.0,0.0
20699,1.0,POINT (-73.90141 40.70344),40.70344,-73.90141,0.0,0.0
20700,1.0,POINT (-73.93778 40.70345),40.70345,-73.93778,0.0,0.0
20701,1.0,POINT (-73.92216500000001 40.703453),40.703453,-73.922165,0.0,0.0
20702,1.0,POINT (-73.87973000000002 40.70347),40.70347,-73.87973000000002,0.0,0.0
20703,1.0,POINT (-73.83538 40.70347),40.70347,-73.83538,0.0,0.0
20706,1.0,POINT (-73.855446 40.703484),40.703484,-73.855446,0.0,0.0
20707,1.0,POINT (-73.82321 40.703484),40.703484,-73.82321,0.0,0.0
20708,1.0,POINT (-73.90883000000002 40.703487),40.703487,-73.90883000000002,0.0,0.0
20709,1.0,POINT (-73.8051 40.703487),40.703487,-73.8051,0.0,0.0
20710,1.0,POINT (-73.80511 40.70350300000001),40.70350300000001,-73.80511,0.0,0.0
20711,1.0,POINT (-73.92000999999998 40.703506),40.703506,-73.92000999999998,0.0,0.0
20712,1.0,POINT (-73.77364 40.703506),40.703506,-73.77364,0.0,0.0
20713,1.0,POINT (-73.94511999999997 40.70351),40.70351,-73.94511999999997,0.0,0.0
20714,1.0,POINT (-73.96535 40.703518),40.703518,-73.96535,0.0,0.0
20715,2.0,POINT (-73.805115 40.70352000000001),40.70352000000001,-73.805115,0.0,0.0
20716,1.0,POINT (-73.954216 40.703526),40.703526,-73.954216,2.0,0.0
20720,1.0,POINT (-73.89454000000001 40.703545),40.703545,-73.89454,0.0,0.0
20722,1.0,POINT (-74.01116 40.703552),40.703552,-74.01116,0.0,0.0
20726,2.0,POINT (-74.00804000000002 40.70357),40.70357,-74.00804000000002,0.0,0.0
20727,1.0,POINT (-73.90812 40.703575),40.703575,-73.90812,0.0,0.0
20728,2.0,POINT (-73.85921500000001 40.703575),40.703575,-73.859215,2.0,0.0
20729,2.0,POINT (-73.79904000000001 40.703575),40.703575,-73.79904,0.0,0.0
20733,2.0,POINT (-73.83804000000001 40.703587),40.703587,-73.83804,2.0,0.0
20735,1.0,POINT (-74.01236 40.70359000000001),40.70359000000001,-74.01236,0.0,0.0
20736,1.0,POINT (-74.00979 40.703594),40.703594,-74.00979,2.0,0.0
20739,1.0,POINT (-73.80869 40.703613),40.703613,-73.80869,0.0,0.0
20741,3.0,POINT (-73.85628 40.70362),40.70362,-73.85628,4.0,0.0
20742,1.0,POINT (-73.76786 40.70362),40.70362,-73.76786,0.0,0.0
20743,1.0,POINT (-73.96364 40.703625),40.703625,-73.96364,2.0,0.0
20744,3.0,POINT (-73.85587 40.703632),40.703632,-73.85587,2.0,0.0
20746,1.0,POINT (-73.88929 40.703636),40.703636,-73.88929,0.0,0.0
20747,1.0,POINT (-73.74359 40.703644),40.703644,-73.74359,0.0,0.0
20751,1.0,POINT (-73.8991 40.703674),40.703674,-73.8991,0.0,0.0
20756,1.0,POINT (-73.89361600000002 40.7037),40.7037,-73.89361600000002,0.0,0.0
20757,1.0,POINT (-73.875984 40.70372),40.70372,-73.875984,0.0,0.0
20758,6.0,POINT (-73.95979 40.703724),40.703724,-73.95979,0.0,0.0
20760,1.0,POINT (-73.8151 40.70372800000001),40.70372800000001,-73.8151,0.0,0.0
20761,3.0,POINT (-73.80916999999999 40.70372800000001),40.70372800000001,-73.80917,0.0,0.0
20762,1.0,POINT (-73.87112399999999 40.703735),40.703735,-73.871124,0.0,0.0
20763,1.0,POINT (-73.81508000000002 40.703735),40.703735,-73.81508000000002,2.0,0.0
20765,2.0,POINT (-73.96347 40.703754),40.703754,-73.96347,0.0,0.0
20766,1.0,POINT (-73.89034000000002 40.703754),40.703754,-73.89034000000002,0.0,0.0
20767,1.0,POINT (-73.768394 40.703754),40.703754,-73.768394,0.0,0.0
20768,1.0,POINT (-74.00658 40.703762),40.703762,-74.00658,0.0,0.0
20770,1.0,POINT (-73.92564399999998 40.703766),40.703766,-73.92564399999998,0.0,0.0
20775,1.0,POINT (-73.89867 40.7038),40.7038,-73.89867,0.0,0.0
20779,1.0,POINT (-73.93831999999998 40.703842),40.703842,-73.93831999999998,0.0,0.0
20783,1.0,POINT (-73.88435 40.703857),40.703857,-73.88435,2.0,0.0
20785,1.0,POINT (-73.83034499999999 40.70386),40.70386,-73.830345,0.0,0.0
20786,1.0,POINT (-73.78048000000003 40.70386),40.70386,-73.78048000000003,0.0,0.0
20789,2.0,POINT (-73.78693 40.703888),40.703888,-73.78693,2.0,0.0
20790,1.0,POINT (-73.73195 40.703896),40.703896,-73.73195,2.0,0.0
20791,1.0,POINT (-74.01034 40.703907),40.703907,-74.01034,0.0,0.0
20792,1.0,POINT (-73.79774 40.70391),40.70391,-73.79774,0.0,0.0
20795,1.0,POINT (-73.924324 40.70392),40.70392,-73.924324,0.0,0.0
20796,1.0,POINT (-73.94438000000002 40.703922),40.703922,-73.94438000000002,0.0,0.0
20798,3.0,POINT (-73.95985400000001 40.703934),40.703934,-73.959854,0.0,0.0
20803,1.0,POINT (-73.73393 40.703957),40.703957,-73.73393,2.0,0.0
20804,1.0,POINT (-73.88945 40.703964),40.703964,-73.88945,0.0,0.0
20808,4.0,POINT (-73.94005 40.70398),40.70398,-73.94005,0.0,0.0
20810,4.0,POINT (-73.85589 40.70399000000001),40.70399000000001,-73.85589,2.0,0.0
20813,1.0,POINT (-73.89556999999998 40.704),40.704,-73.89556999999998,0.0,0.0
20814,2.0,POINT (-73.74869 40.704006),40.704006,-73.74869,2.0,0.0
20815,1.0,POINT (-73.748665 40.70401),40.70401,-73.748665,0.0,0.0
20816,1.0,POINT (-73.90975999999998 40.704014),40.704014,-73.90975999999998,2.0,0.0
20817,1.0,POINT (-73.73585 40.704014),40.704014,-73.73585,0.0,0.0
20819,1.0,POINT (-74.0127 40.704025),40.704025,-74.0127,0.0,0.0
20820,1.0,POINT (-73.74250000000001 40.70403),40.70403,-73.7425,0.0,0.0
20821,20.0,POINT (-73.81711 40.704033),40.704033,-73.81711,2.0,0.0
20823,1.0,POINT (-74.01208000000003 40.704037),40.704037,-74.01208000000003,2.0,0.0
20824,1.0,POINT (-73.86667 40.704044),40.704044,-73.86667,0.0,0.0
20826,1.0,POINT (-73.867485 40.70405),40.70405,-73.867485,0.0,0.0
20827,1.0,POINT (-73.90978 40.704052),40.704052,-73.90978,0.0,0.0
20828,1.0,POINT (-73.95478 40.704056),40.704056,-73.95478,0.0,0.0
20830,1.0,POINT (-73.85444 40.704063),40.704063,-73.85444,0.0,0.0
20836,1.0,POINT (-73.93777 40.704086),40.704086,-73.93777,0.0,0.0
20837,2.0,POINT (-73.94269 40.70409),40.70409,-73.94269,0.0,0.0
20839,1.0,POINT (-73.918915 40.704098),40.704098,-73.918915,0.0,0.0
20840,1.0,POINT (-73.87222 40.70411),40.70411,-73.87222,0.0,0.0
20844,4.0,POINT (-73.85405 40.70412),40.70412,-73.85405,0.0,0.0
20845,1.0,POINT (-73.89381400000001 40.704124),40.704124,-73.893814,0.0,0.0
20847,1.0,POINT (-73.86842 40.704132),40.704132,-73.86842,0.0,0.0
20848,3.0,POINT (-73.815895 40.704132),40.704132,-73.815895,0.0,0.0
20850,1.0,POINT (-73.96585 40.704147),40.704147,-73.96585,0.0,0.0
20852,1.0,POINT (-73.90275 40.70415),40.70415,-73.90275,0.0,0.0
20854,1.0,POINT (-73.93736 40.704163),40.704163,-73.93736,0.0,0.0
20858,1.0,POINT (-73.74981 40.70418),40.70418,-73.74981,2.0,0.0
20866,1.0,POINT (-73.83696999999999 40.704212),40.704212,-73.83697,0.0,0.0
20867,1.0,POINT (-73.77399399999999 40.704212),40.704212,-73.77399399999999,0.0,0.0
20868,1.0,POINT (-73.76057400000001 40.704212),40.704212,-73.760574,0.0,0.0
20869,1.0,POINT (-73.88760000000001 40.704216),40.704216,-73.8876,0.0,0.0
20870,1.0,POINT (-73.80727399999998 40.704224),40.704224,-73.80727399999998,2.0,0.0
20872,1.0,POINT (-73.8972 40.704227),40.704227,-73.8972,0.0,0.0
20873,1.0,POINT (-73.807236 40.704235),40.704235,-73.807236,0.0,0.0
20874,1.0,POINT (-73.7478 40.704235),40.704235,-73.7478,0.0,0.0
20875,1.0,POINT (-73.88275 40.70424000000001),40.70424000000001,-73.88275,0.0,0.0
20876,1.0,POINT (-73.94269 40.704243),40.704243,-73.94269,0.0,0.0
20877,2.0,POINT (-73.793976 40.704243),40.704243,-73.793976,2.0,0.0
20878,1.0,POINT (-73.98187 40.704247),40.704247,-73.98187,0.0,0.0
20881,1.0,POINT (-73.79784000000002 40.704266),40.704266,-73.79784000000002,2.0,0.0
20882,1.0,POINT (-73.92515 40.70427),40.70427,-73.92515,0.0,0.0
20883,1.0,POINT (-73.87914000000001 40.70427),40.70427,-73.87914,0.0,0.0
20884,1.0,POINT (-73.895836 40.704273),40.704273,-73.895836,0.0,0.0
20886,1.0,POINT (-73.95175 40.704285),40.704285,-73.95175,2.0,0.0
20888,1.0,POINT (-73.92981 40.704304),40.704304,-73.92981,0.0,0.0
20891,1.0,POINT (-73.9427 40.70430800000001),40.70430800000001,-73.9427,0.0,0.0
20895,2.0,POINT (-73.80301 40.704334),40.704334,-73.80301,0.0,0.0
20897,1.0,POINT (-73.94398000000002 40.704346),40.704346,-73.94398000000002,0.0,0.0
20898,2.0,POINT (-74.00612 40.70435),40.70435,-74.00612,0.0,0.0
20899,1.0,POINT (-74.00754999999999 40.704357),40.704357,-74.00755,0.0,0.0
20904,1.0,POINT (-73.994576 40.704388),40.704388,-73.994576,2.0,0.0
20905,1.0,POINT (-73.796875 40.70439),40.70439,-73.796875,2.0,0.0
20913,1.0,POINT (-73.96454 40.704414),40.704414,-73.96454,0.0,0.0
20915,1.0,POINT (-73.91939499999999 40.70442),40.70442,-73.919395,0.0,0.0
20917,6.0,POINT (-73.99491 40.704422),40.704422,-73.99491,2.0,0.0
20920,1.0,POINT (-73.91046 40.704433),40.704433,-73.91046,0.0,0.0
20921,1.0,POINT (-73.85878000000002 40.704433),40.704433,-73.85878000000002,0.0,0.0
20922,1.0,POINT (-73.809105 40.704453),40.704453,-73.809105,0.0,0.0
20923,1.0,POINT (-74.00941 40.70447),40.70447,-74.00941,0.0,0.0
20925,1.0,POINT (-73.94101999999999 40.70447),40.70447,-73.94102,0.0,0.0
20927,1.0,POINT (-73.81418000000002 40.70447),40.70447,-73.81418000000002,0.0,0.0
20928,1.0,POINT (-73.81184 40.70448),40.70448,-73.81184,0.0,0.0
20930,1.0,POINT (-73.8142 40.704483),40.704483,-73.8142,0.0,0.0
20931,1.0,POINT (-73.81419 40.704483),40.704483,-73.81419,0.0,0.0
20933,1.0,POINT (-73.96384399999999 40.704494),40.704494,-73.963844,0.0,0.0
20934,1.0,POINT (-73.92929000000002 40.704494),40.704494,-73.92929000000002,0.0,0.0
20935,21.0,POINT (-73.81743 40.704494),40.704494,-73.81743,8.0,0.0
20938,6.0,POINT (-73.817245 40.70453),40.70453,-73.817245,2.0,0.0
20942,1.0,POINT (-73.72988000000002 40.704544),40.704544,-73.72988000000002,2.0,0.0
20943,1.0,POINT (-73.727234 40.704544),40.704544,-73.727234,0.0,0.0
20944,1.0,POINT (-74.01327499999999 40.70455),40.70455,-74.013275,0.0,0.0
20947,1.0,POINT (-73.98657 40.70456),40.70456,-73.98657,0.0,0.0
20956,1.0,POINT (-73.77473000000001 40.70461),40.70461,-73.77473,0.0,0.0
20962,1.0,POINT (-73.91771 40.704636),40.704636,-73.91771,2.0,0.0
20963,1.0,POINT (-73.74565 40.70464000000001),40.70464000000001,-73.74565,0.0,0.0
20966,2.0,POINT (-74.01156 40.70465),40.70465,-74.01156,0.0,0.0
20967,1.0,POINT (-73.93474999999999 40.704666),40.704666,-73.93475,0.0,0.0
20969,4.0,POINT (-74.01414 40.70468),40.70468,-74.01414,2.0,0.0
20970,1.0,POINT (-73.918846 40.70468),40.70468,-73.918846,0.0,0.0
20973,1.0,POINT (-73.90029 40.704704),40.704704,-73.90029,0.0,0.0
20975,1.0,POINT (-73.76969 40.70471),40.70471,-73.76969,0.0,0.0
20982,1.0,POINT (-73.92233 40.704754),40.704754,-73.92233,0.0,0.0
20988,1.0,POINT (-74.00975 40.704773),40.704773,-74.00975,0.0,0.0
20990,1.0,POINT (-73.76183 40.70480300000001),40.70480300000001,-73.76183,0.0,0.0
20994,1.0,POINT (-73.88504 40.704826),40.704826,-73.88504,2.0,0.0
21003,1.0,POINT (-73.827286 40.704857),40.704857,-73.827286,0.0,1.0
21005,1.0,POINT (-73.93758000000003 40.70487),40.70487,-73.93758000000003,0.0,0.0
21006,1.0,POINT (-73.88409 40.70487),40.70487,-73.88409,0.0,0.0
21008,1.0,POINT (-73.93209 40.704876),40.704876,-73.93209,0.0,0.0
21009,1.0,POINT (-73.923355 40.704876),40.704876,-73.923355,0.0,0.0
21011,1.0,POINT (-73.87746 40.704884),40.704884,-73.87746,0.0,0.0
21012,3.0,POINT (-73.94926 40.704895),40.704895,-73.94926,2.0,0.0
21014,1.0,POINT (-73.95244 40.704903),40.704903,-73.95244,0.0,0.0
21015,2.0,POINT (-73.88126 40.704903),40.704903,-73.88126,2.0,0.0
21016,2.0,POINT (-73.79449 40.704906),40.704906,-73.79449,2.0,0.0
21017,1.0,POINT (-73.79625 40.704914),40.704914,-73.79625,2.0,0.0
21018,1.0,POINT (-73.79446999999998 40.704914),40.704914,-73.79446999999998,0.0,0.0
21019,1.0,POINT (-73.82751 40.70492),40.70492,-73.82751,0.0,0.0
21020,1.0,POINT (-74.00876 40.704926),40.704926,-74.00876,0.0,0.0
21021,1.0,POINT (-73.799904 40.704926),40.704926,-73.799904,0.0,0.0
21023,1.0,POINT (-73.9113 40.70493),40.70493,-73.9113,2.0,0.0
21024,1.0,POINT (-73.94932 40.704937),40.704937,-73.94932,0.0,0.0
21025,3.0,POINT (-73.96614 40.704945),40.704945,-73.96614,2.0,0.0
21026,1.0,POINT (-73.829094 40.704945),40.704945,-73.829094,2.0,0.0
21027,1.0,POINT (-73.79989999999999 40.704945),40.704945,-73.7999,0.0,0.0
21029,1.0,POINT (-74.00905999999998 40.704952),40.704952,-74.00905999999998,0.0,0.0
21031,1.0,POINT (-73.82760999999998 40.704967),40.704967,-73.82760999999998,0.0,0.0
21032,1.0,POINT (-73.81904 40.704967),40.704967,-73.81904,0.0,0.0
21033,1.0,POINT (-74.01219 40.70497),40.70497,-74.01219,0.0,0.0
21036,1.0,POINT (-74.008934 40.704975),40.704975,-74.008934,2.0,0.0
21037,1.0,POINT (-73.90293 40.704975),40.704975,-73.90293,2.0,0.0
21038,1.0,POINT (-74.01205400000001 40.704983),40.704983,-74.012054,0.0,0.0
21039,4.0,POINT (-73.80346 40.704987),40.704987,-73.80346,2.0,0.0
21041,1.0,POINT (-73.951004 40.704998),40.704998,-73.951004,0.0,0.0
21042,2.0,POINT (-73.82369 40.704998),40.704998,-73.82369,0.0,0.0
21043,1.0,POINT (-74.01263399999998 40.705),40.705,-74.01263399999998,0.0,0.0
21044,1.0,POINT (-74.012474 40.705),40.705,-74.012474,0.0,0.0
21045,1.0,POINT (-73.96455 40.705),40.705,-73.96455,0.0,0.0
21046,1.0,POINT (-73.94112 40.705),40.705,-73.94112,0.0,0.0
21049,1.0,POINT (-73.91376 40.70501),40.70501,-73.91376,0.0,0.0
21050,1.0,POINT (-73.90205400000001 40.70501),40.70501,-73.902054,0.0,0.0
21052,1.0,POINT (-73.90779999999999 40.70502000000001),40.70502000000001,-73.9078,0.0,0.0
21053,2.0,POINT (-73.81703 40.705025),40.705025,-73.81703,0.0,0.0
21057,3.0,POINT (-73.95904499999997 40.70504),40.70504,-73.95904499999997,2.0,0.0
21059,1.0,POINT (-74.016205 40.70505),40.70505,-74.016205,0.0,0.0
21060,1.0,POINT (-73.91374 40.70505),40.70505,-73.91374,0.0,0.0
21061,1.0,POINT (-73.94110000000001 40.70506),40.70506,-73.9411,0.0,0.0
21062,1.0,POINT (-73.93153000000002 40.705063),40.705063,-73.93153000000002,0.0,0.0
